"","Npredator","Nprey","Nconsumed","Time"
"1",2.28,16500,0,83.76
"2",3.43,18500,0,279.56
"3",5.71,19900,1,351.03
"4",8.57,16700,4,466.55
"5",4.8,16700,2,399.83
"6",2.5,16100,3,229.16
"7",1.4,23300,9,469.32
"8",1.4,21400,6,404.8
"9",1.5,22100,5,342.16
"10",3.43,18300,0,77.46
