"","Npredator","Nprey","Nconsumed","Time"
"1",2.28,5400,5,83.76
"2",3.43,17300,27,279.56
"3",5.71,16400,15,351.03
"4",8.57,13500,15,466.55
"5",4.8,7500,8,399.83
"6",2.5,1100,3,229.16
"7",1.4,1100,5,469.32
"8",1.4,2700,11,404.8
"9",1.5,6300,6,342.16
"10",3.43,12100,4,77.46
