"","Npredator","Nprey","Nconsumed","Time"
"1",2.86,16500,4,661.46
"2",4.57,18500,0,791.59
"3",14.28,19900,0,1044.53
"4",17.14,16700,0,1213.18
"5",8,16700,1,984.67
"6",4.29,16100,46,1427.93
"7",2,23300,69,1119.4
"8",2.6,21400,54,633.91
"9",2.6,22100,9,889.59
"10",5.43,18300,0,166.71
