"","Npredator","Nprey","Nconsumed","Time"
"1",1,150,115,20
"2",2,150,144,20
"3",3,150,141,20
"4",4,150,116,20
"5",5,150,135,20
"6",1,300,142,20
"7",2,300,286,20
"8",3,300,216,20
"9",4,300,236,20
"10",5,300,265,20
"11",1,500,154,20
"12",2,500,308,20
"13",3,500,459,20
"14",4,500,476,20
"15",5,500,415,20
