"","Npredator","Nprey","Nconsumed","Time"
"1",1,50,2,60
"2",2,50,4,60
"3",4,50,5,60
"4",8,50,9,60
"5",16,50,9,60
"6",1,200,2,60
"7",2,200,4,60
"8",4,200,7,60
"9",8,200,12,60
"10",16,200,15,60
