"","Npredator","Nprey","Nconsumed","Time"
"1",1,50,10,60
"2",2,50,19,60
"3",4,50,21,60
"4",8,50,18,60
"5",16,50,23,60
"6",1,200,19,60
"7",2,200,53,60
"8",4,200,68,60
"9",8,200,97,60
"10",16,200,87,60
