"","Npredator","Nprey","Nconsumed","Time"
"1",1,18,1,16
"2",1,32,1,16
"3",1,72,2,16
"4",1,128,6,16
"5",1,200,2,16
"6",10,32,4,16
"7",10,72,20,16
"8",10,128,15,16
"9",10,200,11,16
"10",20,32,8,16
"11",20,72,22,16
"12",20,128,29,16
"13",20,200,37,16
"14",60,32,5,16
"15",60,72,12,16
"16",60,128,14,16
"17",60,200,30,16
